6.487741842472761755e-01,6.847066278583511245e-01,6.580137554315564907e-01
-1.817215815004942780e-01,-1.800054204733330387e-01,-1.701245097927945038e-01
-1.248938922450909983e+00,-1.159547671557143111e+00,-1.119277672839380955e+00
2.615490747686910478e+00,2.517345610447297322e+00,2.352189567715764262e+00
-1.317605294863704701e+00,-1.251482867427604173e+00,-1.142116104482911343e+00
3.435081206045460522e-01,3.032654414960194167e-01,3.264954585492311212e-01
6.281577711998361790e-01,6.606974325687536842e-01,6.532093257423211563e-01
-1.023116035892876807e+00,-9.431007149481877017e-01,-8.729515882504854662e-01
-7.569394384643585161e-01,-6.554565336594733171e-01,-4.648612109558071803e-01
1.075110622601853416e+00,9.504178355015734381e-01,8.227283365565658535e-01
-2.493066291124650391e+00,-2.347589981220218114e+00,-2.124141322419617950e+00
5.363725504320499687e-02,1.200030717364398702e-01,1.940113794810568171e-01
-1.329824808861924446e+00,-1.205301820611549113e+00,-1.097164902354321292e+00
1.670996163212080221e+00,1.675148378077527367e+00,1.665572193777005383e+00
2.108903495389450100e+00,2.042217516369672747e+00,1.917744933596927437e+00
-1.213591823706083872e-01,-5.294294145865401785e-02,1.176124568185334292e-02
2.607462378580069018e+00,2.505353640323684683e+00,2.304806058289158077e+00
-7.406095446748843791e-01,-7.066594103751567824e-01,-6.710471324045375052e-01
-1.026981061344774071e+00,-8.822677802339142783e-01,-7.123307269916081541e-01
-1.871820179604700485e+00,-1.724021035655597833e+00,-1.574170304643409901e+00
-1.865538167095480981e-01,-1.842791545575551138e-01,-1.715088756031446227e-01
8.584355572367419196e-02,1.076042453416433398e-01,6.065566335401607889e-02
3.581083683572048492e-15,9.462020534435202189e-15,2.000858221469476152e-15
2.394900846381229349e-15,1.214165509365999478e-16,-3.450087670481935287e-15
5.630035890650790745e-15,2.321309692452555364e-14,1.692529253021383129e-01
-1.396711671959360198e-14,-4.701847762535564373e-14,-4.927106583783789014e-15
-3.348696793098264171e-15,-4.964881569960996390e-15,1.300121793222033328e-15
4.148079875979599751e-15,-1.288496265904876129e-15,-4.436773324142970373e-15
1.697781226117978532e-15,3.733279816574866751e-14,1.032175849284895123e-15
-7.350287331169976626e-16,1.596094160688857943e-14,5.250696776529630181e-15
5.748279474624342359e-16,-2.164401458331199031e-15,5.126220704068695835e-15
1.400108408180462421e-15,1.056466898435474998e-15,-1.398291263847752742e-15
-4.297503045289422379e-15,-1.030711033241237008e-14,-1.593413110117992907e-15
-5.315387625934036763e-15,-3.221576157511922608e-14,7.153654549108137293e-15
6.091738886868853357e-15,1.827237388978892058e-14,-3.695111666980278222e-15
-5.623880634788108875e-15,-8.969661130094003512e-15,2.002362287592890238e-16
8.477987923665552551e-15,1.016640366870475806e-14,-3.479267159452818812e-15
9.597886260611365753e-15,2.788914872403755126e-14,-5.940742511741981499e-15
-9.579840843759426815e-16,1.116888979820074788e-14,-5.106022624519532048e-15
-3.471237074928164464e-15,-1.704012091856400131e-14,2.299138600869870983e-15
-7.578672975806316033e-15,-3.829921367155244938e-14,2.315494478851494711e-15
3.844109686331388769e-16,8.801180258837632899e-17,-3.562907835829587173e-15
-3.054660039715991747e-15,3.579496060659673696e-15,-3.421368617720687852e-15
-9.364916409091583069e-16,-1.268883631305473250e-15,1.355848356581051033e-15
1.549185339954184226e-15,5.255241265832841819e-15,2.103770519602498236e-16
6.582837434335423304e-15,1.675434451344288874e-14,-1.987886026368720184e-15
-7.875192290194928774e-15,-2.470231931314785355e-14,5.195140430105529441e-16
7.983430696161003979e-15,1.010656874296240610e-14,-3.634542832324858652e-15
-3.824519084794725217e-15,-3.829398632328529835e-14,-2.217385084648307293e-15
1.843220070038507446e-15,3.106832932048897842e-14,1.113359600898650113e-15
3.014854221951506689e-15,1.222901697560623469e-15,-6.628342889935243015e-16
3.314530675563959539e-15,1.562645448596599382e-15,3.685347014878552068e-15
-3.168836185524799510e-15,-1.871435455229472385e-14,3.082108987775698690e-15
